Time (s),Position (m),Velocity (m/s),Acceleration (m/s^2),EMF (V)
1.311,-0.08078927069522537,-0.733753617165539,-0.41589875636914286,8.782985259314319e-08
1.312,-0.08152302431239092,-0.6637182195184274,-0.3305785683266377,7.730548852808134e-08
1.313,-0.08218674253190934,-0.593636158055889,-0.25340203117333215,6.759414542629821e-08
1.314,-0.08278037868996523,-0.5235399803510137,-0.1843745709342754,5.857524258313613e-08
1.315,-0.08330391867031624,-0.45346221425330585,-0.12349782903299555,5.0143071228272594e-08
1.316,-0.08375738088456955,-0.38343535300754883,-0.07076966458493643,4.22041404980779e-08
1.317,-0.0841408162375771,-0.31349184038865374,-0.026184158421267218,3.4674956824351996e-08
1.318,-0.08445430807796576,-0.2436640558564153,0.010268381158810557,2.748014639332985e-08
1.319,-0.08469797213382219,-0.17398429973510943,0.03860141090955689,2.0550848046518217e-08
1.32,-0.0848719564335573,-0.10448477842185791,0.05883214343689506,1.3823317902701204e-08
1.321,-0.08497644121197916,-0.03519758962867347,0.0709815362766468,7.237697056701263e-09
1.322,-0.08501163880160784,-0.0,0.07507427925672554,7.369017456967547e-10
1.323,-0.08501163880160784,-0.0,0.07507427925672554,-2.5760815100500456e-09
1.324,-0.08501163880160784,-0.0,0.07507427925672554,-2.6121688296377855e-09
1.325,-0.08501163880160784,-0.0,0.07507427925672554,-2.6482758643337775e-09
1.326,-0.08501163880160784,-0.0,0.07507427925672554,-2.6844026811017466e-09
1.327,-0.08501163880160784,-0.0,0.07507427925672554,-2.720549325147826e-09
1.328,-0.08501163880160784,-0.0,0.07507427925672554,-2.756715828279261e-09
1.329,-0.08501163880160784,-0.0,0.07507427925672554,-2.7929022189584594e-09
1.33,-0.08501163880160784,-0.0,0.07507427925672554,-2.829108517274346e-09
1.331,-0.08501163880160784,-0.0,0.07507427925672554,-2.865334728251232e-09
1.332,-0.08501163880160784,-0.0,0.07507427925672554,-2.901580850211961e-09
1.333,-0.08501163880160784,-0.0,0.07507427925672554,-2.9378468680919988e-09
1.334,-0.08501163880160784,-0.0,0.07507427925672554,-2.9741327668220714e-09
1.335,-0.08501163880160784,-0.0,0.07507427925672554,-3.0104385112446653e-09
1.336,-0.08501163880160784,-0.0,0.07507427925672554,-3.046764057832119e-09
1.337,-0.08501163880160784,-0.0,0.07507427925672554,-3.083109359706248e-09
1.338,-0.08501163880160784,-0.0,0.07507427925672554,-3.1194743415292697e-09
1.339,-0.08501163880160784,-0.0,0.07507427925672554,-3.1558589380091956e-09
1.34,-0.08501163880160784,-0.0,0.07507427925672554,-3.1922630654358702e-09
1.341,-0.08501163880160784,-0.0,0.07507427925672554,-3.2286866200121126e-09
1.342,-0.08501163880160784,-0.0,0.07507427925672554,-3.265129499610939e-09
1.343,-0.08501163880160784,-0.0,0.07507427925672554,-3.3015915836939247e-09
1.344,-0.08501163880160784,-0.0,0.07507427925672554,-3.3380727433466053e-09
1.345,-0.08501163880160784,-0.0,0.07507427925672554,-3.374572832919485e-09
1.346,-0.08501163880160784,-0.0,0.07507427925672554,-3.411091700057803e-09
1.347,-0.08501163880160784,-0.0,0.07507427925672554,-3.4476291756743807e-09
1.348,-0.08501163880160784,-0.0,0.07507427925672554,-3.4841850856508564e-09
1.349,-0.08501163880160784,-0.0,0.07507427925672554,-3.5207592458309534e-09
1.35,-0.08501163880160784,-0.0,0.07507427925672554,-3.557351435220333e-09
1.351,-0.08501163880160784,-0.0,0.07507427925672554,-3.593961451246435e-09
1.352,-0.08501163880160784,-0.0,0.07507427925672554,-3.6305890595219747e-09
1.353,-0.08501163880160784,-0.0,0.07507427925672554,-3.6672340256648117e-09
1.354,-0.08501163880160784,-0.0,0.07507427925672554,-3.7038960801295256e-09
1.355,-0.08501163880160784,-0.0,0.07507427925672554,-3.740574973466533e-09
1.356,-0.08501163880160784,-0.0,0.07507427925672554,-3.777270412693013e-09
1.357,-0.08501163880160784,-0.0,0.07507427925672554,-3.813982098131799e-09
1.358,-0.08501163880160784,-0.0,0.07507427925672554,-3.850709730106046e-09
1.359,-0.08501163880160784,-0.0,0.07507427925672554,-3.887452983824623e-09
1.36,-0.08501163880160784,-0.0,0.07507427925672554,-3.924211522777093e-09
1.361,-0.08501163880160784,-0.0,0.07507427925672554,-3.960984985343828e-09
1.362,-0.08501163880160784,-0.0,0.07507427925672554,-3.99777301659591e-09
1.363,-0.08501163880160784,-0.0,0.07507427925672554,-4.0345752281280125e-09
1.364,-0.08501163880160784,-0.0,0.07507427925672554,-4.071391234875722e-09
1.365,-0.08501163880160784,-0.0,0.07507427925672554,-4.108220613276533e-09
1.366,-0.08501163880160784,-0.0,0.07507427925672554,-4.145062946455495e-09
1.367,-0.08501163880160784,-0.0,0.07507427925672554,-4.18191778573738e-09
1.368,-0.08501163880160784,-0.0,0.07507427925672554,-4.218784687463475e-09
1.369,-0.08501163880160784,-0.0,0.07507427925672554,-4.255663166123026e-09
1.37,-0.08501163880160784,-0.0,0.07507427925672554,-4.2925527395507556e-09
1.371,-0.08501163880160784,-0.0,0.07507427925672554,-4.32945289880112e-09
1.372,-0.08501163880160784,-0.0,0.07507427925672554,-4.366363133247148e-09
1.373,-0.08501163880160784,-0.0,0.07507427925672554,-4.403282893760167e-09
1.374,-0.08501163880160784,-0.0,0.07507427925672554,-4.440211639578537e-09
1.375,-0.08501163880160784,-0.0,0.07507427925672554,-4.477148789767315e-09
1.3760000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-4.51409376505747e-09
1.377,-0.08501163880160784,-0.0,0.07507427925672554,-4.551045959398854e-09
1.3780000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-4.588004746648113e-09
1.379,-0.08501163880160784,-0.0,0.07507427925672554,-4.624969493967748e-09
1.3800000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-4.661939548427334e-09
1.381,-0.08501163880160784,-0.0,0.07507427925672554,-4.698914223617087e-09
1.3820000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-4.735892838141991e-09
1.383,-0.08501163880160784,-0.0,0.07507427925672554,-4.772874682156645e-09
1.3840000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-4.809859019018577e-09
1.385,-0.08501163880160784,-0.0,0.07507427925672554,-4.846845108746191e-09
1.3860000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-4.883832182887305e-09
1.387,-0.08501163880160784,-0.0,0.07507427925672554,-4.920819464628521e-09
1.3880000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-4.957806135292836e-09
1.389,-0.08501163880160784,-0.0,0.07507427925672554,-4.994791387931901e-09
1.3900000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-5.031774377081232e-09
1.391,-0.08501163880160784,-0.0,0.07507427925672554,-5.068754227151857e-09
1.3920000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-5.105730080958903e-09
1.393,-0.08501163880160784,-0.0,0.07507427925672554,-5.14270101771218e-09
1.3940000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-5.179666128326129e-09
1.395,-0.08501163880160784,-0.0,0.07507427925672554,-5.216624463549409e-09
1.3960000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-5.253575072443538e-09
1.397,-0.08501163880160784,-0.0,0.07507427925672554,-5.290516958879259e-09
1.3980000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-5.327449128389302e-09
1.399,-0.08501163880160784,-0.0,0.07507427925672554,-5.364370559731685e-09
1.4000000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-5.4012801981698636e-09
1.401,-0.08501163880160784,-0.0,0.07507427925672554,-5.438176987302611e-09
1.4020000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-5.475059835561447e-09
1.403,-0.08501163880160784,-0.0,0.07507427925672554,-5.5119276329732705e-09
1.4040000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-5.5487792461150235e-09
1.405,-0.08501163880160784,-0.0,0.07507427925672554,-5.585613531527333e-09
1.4060000000000001,-0.08501163880160784,-0.0,0.07507427925672554,-5.6224293072394295e-09
1.407,-0.08501163880160784,-0.0,0.07507427925672554,-5.659225367845277e-09
1.408,-0.08501163880160784,-0.0,0.07507427925672554,-5.696000511285573e-09
1.409,-0.08501163880160784,-0.0,0.07507427925672554,-5.732753481924524e-09
1.41,-0.08501163880160784,-0.0,0.07507427925672554,-5.769483019112917e-09
1.411,-0.08501163880160784,-0.0,0.07507427925672554,-5.806187833729326e-09
1.412,-0.08501163880160784,-0.0,0.07507427925672554,-5.842866616571187e-09
1.413,-0.08501163880160784,-0.0,0.07507427925672554,-5.87951802829267e-09
1.414,-0.08501163880160784,-0.0,0.07507427925672554,-5.91614071616503e-09
1.415,-0.08501163880160784,-0.0,0.07507427925672554,-5.952733297310752e-09
1.416,-0.08501163880160784,-0.0,0.07507427925672554,-5.98929436877599e-09
1.417,-0.08501163880160784,-0.0,0.07507427925672554,-6.025822487416855e-09
1.418,-0.08501163880160784,-0.0,0.07507427925672554,-6.062316220139584e-09
1.419,-0.08501163880160784,-0.0,0.07507427925672554,-6.0987740802723236e-09
1.42,-0.08501163880160784,-0.0,0.07507427925672554,-6.135194562734744e-09
1.421,-0.08501163880160784,-0.0,0.07507427925672554,-6.17157614569396e-09
1.422,-0.08501163880160784,-0.0,0.07507427925672554,-6.2079172788700776e-09
1.423,-0.08501163880160784,-0.0,0.07507427925672554,-6.2442163851798565e-09
1.424,-0.08501163880160784,-0.0,0.07507427925672554,-6.2804718607690475e-09
1.425,-0.08501163880160784,-0.0,0.07507427925672554,-6.3166820850293445e-09
1.426,-0.08501163880160784,-0.0,0.07507427925672554,-6.35284540220346e-09
1.427,-0.08501163880160784,-0.0,0.07507427925672554,-6.388960146481324e-09
1.428,-0.08501163880160784,-0.0,0.07507427925672554,-6.425024598488493e-09
1.429,-0.08501163880160784,-0.0,0.07507427925672554,-6.461037050559083e-09
1.43,-0.08501163880160784,-0.0,0.07507427925672554,-6.49699572639752e-09
1.431,-0.08501163880160784,-0.0,0.07507427925672554,-6.532898874808716e-09
1.432,-0.08501163880160784,-0.0,0.07507427925672554,-6.568744667595302e-09
1.433,-0.08501163880160784,-0.0,0.07507427925672554,-6.604531288273171e-09
1.434,-0.08501163880160784,-0.0,0.07507427925672554,-6.640256868464721e-09
1.435,-0.08501163880160784,-0.0,0.07507427925672554,-6.675919533085414e-09
1.436,-0.08501163880160784,-0.0,0.07507427925672554,-6.711517365209651e-09
1.437,-0.08501163880160784,-0.0,0.07507427925672554,-6.7470484378542785e-09
1.438,-0.08501163880160784,-0.0,0.07507427925672554,-6.782510777168846e-09
1.439,-0.08501163880160784,-0.0,0.07507427925672554,-6.8179023975768e-09
1.44,-0.08501163880160784,-0.0,0.07507427925672554,-6.853221281697783e-09
1.441,-0.08501163880160784,-0.0,0.07507427925672554,-6.8884653836830796e-09
1.442,-0.08501163880160784,-0.0,0.07507427925672554,-6.923632639278552e-09
1.443,-0.08501163880160784,-0.0,0.07507427925672554,-6.958720945711745e-09
1.444,-0.08501163880160784,-0.0,0.07507427925672554,-6.9937281667394694e-09
1.445,-0.08501163880160784,-0.0,0.07507427925672554,-7.02865216610535e-09
1.446,-0.08501163880160784,-0.0,0.07507427925672554,-7.063490759014894e-09
1.447,-0.08501163880160784,-0.0,0.07507427925672554,-7.098241732201563e-09
1.448,-0.08501163880160784,-0.0,0.07507427925672554,-7.132902857338892e-09
1.449,-0.08501163880160784,-0.0,0.07507427925672554,-7.167471862565699e-09
1.45,-0.08501163880160784,-0.0,0.07507427925672554,-7.201946469331658e-09
1.451,-0.08501163880160784,-0.0,0.07507427925672554,-7.236324350526064e-09
1.452,-0.08501163880160784,-0.0,0.07507427925672554,-7.27060315895755e-09
1.453,-0.08501163880160784,-0.0,0.07507427925672554,-7.3047805239870394e-09
1.454,-0.08501163880160784,-0.0,0.07507427925672554,-7.338854046523845e-09
1.455,-0.08501163880160784,-0.0,0.07507427925672554,-7.372821290635329e-09
1.456,-0.08501163880160784,-0.0,0.07507427925672554,-7.4066798036589245e-09
1.457,-0.08501163880160784,0.0,0.07507427925672554,-7.440427097760073e-09
1.458,-0.08501163880160784,0.0,0.07507427925672554,-7.474060658332023e-09
1.459,-0.08501163880160784,0.0,0.07507427925672554,-7.507577943969867e-09
1.46,-0.08501163880160784,0.0,0.07507427925672554,-7.5409763864896e-09
1.461,-0.08501163880160784,0.0,0.07507427925672554,-7.57425338421581e-09
1.462,-0.08501163880160784,0.0,0.07507427925672554,-7.607406317067233e-09
1.463,-0.08501163880160784,0.0,0.07507427925672554,-7.640432524771343e-09
1.464,-0.08501163880160784,0.0,0.07507427925672554,-7.673329326976488e-09
1.465,-0.08501163880160784,0.0,0.07507427925672554,-7.70609402155474e-09
1.466,-0.08501163880160784,0.0,0.07507427925672554,-7.738723854491592e-09
1.467,-0.08501163880160784,0.0,0.07507427925672554,-7.77121607510976e-09
1.468,-0.08501163880160784,0.0,0.07507427925672554,-7.803567877492935e-09
1.469,-0.08501163880160784,0.0,0.07507427925672554,-7.835776450691672e-09
1.47,-0.08501163880160784,0.0,0.07507427925672554,-7.867838933546877e-09
1.471,-0.08501163880160784,0.0,0.07507427925672554,-7.899752458183717e-09
1.472,-0.08501163880160784,0.0,0.07507427925672554,-7.931514113216748e-09
1.473,-0.08501163880160784,0.0,0.07507427925672554,-7.963120972178571e-09
1.474,-0.08501163880160784,0.0,0.07507427925672554,-7.994570065085497e-09
1.475,-0.08501163880160784,0.0,0.07507427925672554,-8.025858406872595e-09
1.476,-0.08501163880160784,0.0,0.07507427925672554,-8.056982987378827e-09
1.477,-0.08501163880160784,0.0,0.07507427925672554,-8.087940759593308e-09
1.478,-0.08501163880160784,0.0,0.07507427925672554,-8.11872864973535e-09
1.479,-0.08501163880160784,0.0,0.07507427925672554,-8.149343570614959e-09
1.48,-0.08501163880160784,0.0,0.07507427925672554,-8.179782379809987e-09
1.481,-0.08501163880160784,0.0,0.07507427925672554,-8.210041948276695e-09
1.482,-0.08501163880160784,0.0,0.07507427925672554,-8.240119085039973e-09
1.483,-0.08501163880160784,0.0,0.07507427925672554,-8.270010584045515e-09
1.484,-0.08501163880160784,0.0,0.07507427925672554,-8.299713215812177e-09
1.485,-0.08501163880160784,0.0,0.07507427925672554,-8.329223732431088e-09
1.486,-0.08501163880160784,0.0,0.07507427925672554,-8.358538834105015e-09
1.487,-0.08501163880160784,0.0,0.07507427925672554,-8.387655222697803e-09
1.488,-0.08501163880160784,0.0,0.07507427925672554,-8.416569559910318e-09
1.489,-0.08501163880160784,0.0,0.07507427925672554,-8.44527848231368e-09
1.49,-0.08501163880160784,0.0,0.07507427925672554,-8.473778606402562e-09
1.491,-0.08501163880160784,0.0,0.07507427925672554,-8.502066518520796e-09
1.492,-0.08501163880160784,0.0,0.07507427925672554,-8.530138784945798e-09
1.493,-0.08501163880160784,0.0,0.07507427925672554,-8.557991940115765e-09
1.494,-0.08501163880160784,0.0,0.07507427925672554,-8.585622501755974e-09
1.495,-0.08501163880160784,0.0,0.07507427925672554,-8.613026955758992e-09
1.496,-0.08501163880160784,0.0,0.07507427925672554,-8.640201771295473e-09
1.497,-0.08501163880160784,0.0,0.07507427925672554,-8.667143387382439e-09
1.498,-0.08501163880160784,0.0,0.07507427925672554,-8.693848226310125e-09
1.499,-0.08501163880160784,0.0,0.07507427925672554,-8.720312680220838e-09
1.5,-0.08501163880160784,0.0,0.07507427925672554,-8.746533122855977e-09
1.5010000000000001,-0.08501163880160784,0.0,0.07507427925672554,-8.772505904501636e-09
1.502,-0.08501163880160784,0.0,0.07507427925672554,-8.798227350347064e-09
1.5030000000000001,-0.08501163880160784,0.0,0.07507427925672554,-8.823693767150411e-09
1.504,-0.08501163880160784,0.0,0.07507427925672554,-8.848901438246464e-09
1.5050000000000001,-0.08501163880160784,0.0,0.07507427925672554,-8.873846628539642e-09
1.506,-0.08501163880160784,0.0,0.07507427925672554,-8.89852557448762e-09
1.5070000000000001,-0.08501163880160784,0.0,0.07507427925672554,-8.922934502487862e-09
1.508,-0.08501163880160784,0.0,0.07507427925672554,-8.947069613840435e-09
1.5090000000000001,-0.08501163880160784,0.0,0.07507427925672554,-8.970927079696188e-09
1.51,-0.08501163880160784,0.0,0.07507427925672554,-8.994503071220215e-09
1.5110000000000001,-0.08501163880160784,0.0,0.07507427925672554,-9.017793729424171e-09
1.512,-0.08501163880160784,0.0,0.07507427925672554,-9.040795180275215e-09
1.5130000000000001,-0.08501163880160784,0.0,0.07507427925672554,-9.063503521256237e-09
1.514,-0.08501163880160784,0.0,0.07507427925672554,-9.085914846521068e-09
1.5150000000000001,-0.08501163880160784,0.0,0.07507427925672554,-9.108025220071596e-09
1.516,-0.08501163880160784,0.0,0.07507427925672554,-9.129830705926677e-09
1.5170000000000001,-0.08501163880160784,0.0,0.07507427925672554,-9.151327339626526e-09
1.518,-0.08501163880160784,0.0,0.07507427925672554,-9.1725111366395e-09
1.5190000000000001,-0.08501163880160784,0.0,0.07507427925672554,-9.193378099022333e-09
1.52,-0.08501163880160784,0.0,0.07507427925672554,-9.213924235545737e-09
1.5210000000000001,-0.08501163880160784,0.0,0.07507427925672554,-9.234145508085285e-09
1.522,-0.08501163880160784,0.0,0.07507427925672554,-9.254037881886308e-09
1.5230000000000001,-0.08501163880160784,0.0,0.07507427925672554,-9.273597315475088e-09
1.524,-0.08501163880160784,0.0,0.07507427925672554,-9.292819732238343e-09
1.5250000000000001,-0.08501163880160784,0.0,0.07507427925672554,-9.311701068944162e-09
1.526,-0.08501163880160784,0.0,0.07507427925672554,-9.330237232233855e-09
1.5270000000000001,-0.08501163880160784,0.0,0.07507427925672554,-9.348424132088887e-09
1.528,-0.08501163880160784,0.0,0.07507427925672554,-9.366257650039876e-09
1.5290000000000001,-0.08501163880160784,0.0,0.07507427925672554,-9.383733675975212e-09
1.53,-0.08501163880160784,0.0,0.07507427925672554,-9.400848078035147e-09
1.5310000000000001,-0.08501163880160784,0.0,0.07507427925672554,-9.417596722668222e-09
1.532,-0.08501163880160784,0.0,0.07507427925672554,-9.433975464620182e-09
1.5330000000000001,-0.08501163880160784,0.0,0.07507427925672554,-9.4499801586217e-09
1.534,-0.08501163880160784,0.0,0.07507427925672554,-9.46560664267724e-09
1.5350000000000001,-0.08501163880160784,0.0,0.07507427925672554,-9.480850749751016e-09
1.536,-0.08501163880160784,0.0,0.07507427925672554,-9.495708326221069e-09
1.537,-0.08501163880160784,0.0,0.07507427925672554,-9.5101751749162e-09
1.538,-0.08501163880160784,0.0,0.07507427925672554,-9.524247147228669e-09
1.539,-0.08501163880160784,0.0,0.07507427925672554,-9.537920040981428e-09
1.54,-0.08501163880160784,0.0,0.07507427925672554,-9.55118968411433e-09
1.541,-0.08501163880160784,0.0,0.07507427925672554,-9.56405189454468e-09
1.542,-0.08501163880160784,0.0,0.07507427925672554,-9.576502478449181e-09
1.543,-0.08501163880160784,0.0,0.07507427925672554,-9.588537267137217e-09
1.544,-0.08501163880160784,0.0,0.07507427925672554,-9.600152063437871e-09
1.545,-0.08501163880160784,0.0,0.07507427925672554,-9.611342688614435e-09
1.546,-0.08501163880160784,0.0,0.07507427925672554,-9.622104960565551e-09
1.547,-0.08501163880160784,0.0,0.07507427925672554,-9.632434708923118e-09
1.548,-0.08501163880160784,0.0,0.07507427925672554,-9.642327763305252e-09
1.549,-0.08501163880160784,0.0,0.07507427925672554,-9.651779946649498e-09
1.55,-0.08501163880160784,0.0,0.07507427925672554,-9.660787098616752e-09
1.551,-0.08501163880160784,0.0,0.07507427925672554,-9.669345070607038e-09
1.552,-0.08501163880160784,0.0,0.07507427925672554,-9.677449708976434e-09
1.553,-0.08501163880160784,0.0,0.07507427925672554,-9.6850968835405e-09
1.554,-0.08501163880160784,0.0,0.07507427925672554,-9.692282444007037e-09
1.555,-0.08501163880160784,0.0,0.07507427925672554,-9.699002286974899e-09
1.556,-0.08501163880160784,0.0,0.07507427925672554,-9.705252302333825e-09
1.557,-0.08501163880160784,0.0,0.07507427925672554,-9.711028385009296e-09
1.558,-0.08501163880160784,0.0,0.07507427925672554,-9.716326461719607e-09
1.559,-0.08501163880160784,0.0,0.07507427925672554,-9.7211424491575e-09
1.56,-0.08501163880160784,0.0,0.07507427925672554,-9.725472304176279e-09
1.561,-0.08501163880160784,0.0,0.07507427925672554,-9.729311975277101e-09
1.562,-0.08501163880160784,0.0,0.07507427925672554,-9.732657447774063e-09
1.563,-0.08501163880160784,0.0,0.07507427925672554,-9.735504720394735e-09
1.564,-0.08501163880160784,0.0,0.07507427925672554,-9.737849793520305e-09
1.565,-0.08501163880160784,0.0,0.07507427925672554,-9.739688704384433e-09
1.566,-0.08501163880160784,0.0,0.07507427925672554,-9.741017522009403e-09
1.567,-0.08501163880160784,0.0,0.07507427925672554,-9.741832300370188e-09
1.568,-0.08501163880160784,0.0,0.07507427925672554,-9.742129155367047e-09
1.569,-0.08501163880160784,0.0,0.07507427925672554,-9.741904197896562e-09
1.57,-0.08501163880160784,0.0,0.07507427925672554,-9.741153585712677e-09
1.571,-0.08501163880160784,0.0,0.07507427925672554,-9.739873484960193e-09
1.572,-0.08501163880160784,0.0,0.07507427925672554,-9.738060098597651e-09
1.573,-0.08501163880160784,0.0,0.07507427925672554,-9.735709651364014e-09
1.574,-0.08501163880160784,0.0,0.07507427925672554,-9.7328184115105e-09
1.575,-0.08501163880160784,0.0,0.07507427925672554,-9.729382655676687e-09
1.576,-0.08501163880160784,0.0,0.07507427925672554,-9.725398710708792e-09
1.577,-0.08501163880160784,0.0,0.07507427925672554,-9.720862923563359e-09
1.578,-0.08501163880160784,0.0,0.07507427925672554,-9.715771684704245e-09
1.579,-0.08501163880160784,0.0,0.07507427925672554,-9.710121411404125e-09
1.58,-0.08501163880160784,0.0,0.07507427925672554,-9.703908556071117e-09
1.581,-0.08501163880160784,0.0,0.07507427925672554,-9.697129624707894e-09
1.582,-0.08501163880160784,0.0,0.07507427925672554,-9.68978112832171e-09
1.583,-0.08501163880160784,0.0,0.07507427925672554,-9.681859656621774e-09
1.584,-0.08501163880160784,0.0,0.07507427925672554,-9.673361804323547e-09
1.585,-0.08501163880160784,0.0,0.07507427925672554,-9.664284234802446e-09
1.586,-0.08501163880160784,0.0,0.07507427925672554,-9.654623631503961e-09
1.587,-0.08501163880160784,0.0,0.07507427925672554,-9.644376743187556e-09
1.588,-0.08501163880160784,0.0,0.07507427925672554,-9.633540343702132e-09
1.589,-0.08501163880160784,0.0,0.07507427925672554,-9.622111270540456e-09
1.59,-0.08501163880160784,0.0,0.07507427925672554,-9.610086391304925e-09
1.591,-0.08501163880160784,0.0,0.07507427925672554,-9.597462635565894e-09
1.592,-0.08501163880160784,0.06264182748594956,0.07507427925672554,-9.584236973055294e-09
1.593,-0.0849489969741219,0.1320173606442866,0.06779034582812751,-2.1019524697688326e-08
1.594,-0.0848169796134776,0.2015944973579288,0.05243948993925686,-3.389847985261321e-08
1.595,-0.08461538511611967,0.2713411301735102,0.028998269316240863,-4.717504169502655e-08
1.596,-0.08434404398594617,0.3412250409133477,-0.0025530248899797124,-6.099231200038676e-08
1.597,-0.08400281894503282,0.41121391541157293,-0.04223035522874147,-7.550574240966312e-08
1.598,-0.08359160502962125,0.4812753582883864,-0.09004592678822611,-9.088685651442853e-08
1.599,-0.08311032967133286,0.5513769077575172,-0.1460081777519925,-1.0732759220482958e-07
1.6,-0.08255895276357535,0.6214860504629715,-0.2101217716772852,-1.250454539051064e-07
1.601,-0.08193746671311238,0.6915702363401455,-0.28238759149856096,-1.4428971292652783e-07
1.602,-0.08124589647677223,0.7615968934973756,-0.3628027352590429,-1.6534895992832653e-07
1.603,-0.08048429958327485,0.8315334431129965,-0.451360513572691,-1.8856040189193145e-07
1.604,-0.07965276614016185,0.9013473143439708,-0.5480504488183884,-2.1432141531370736e-07
1.605,-0.07875141882581789,0.9710059592411519,-0.6528582760676872,-2.4310402920674285e-07
1.606,-0.07778041286657673,1.0404768676672242,-0.7657659457468914,-2.754732333861742e-07
1.607,-0.0767399359989095,1.1097275822123993,-0.8867516280337784,-3.1211031193525484e-07
1.608,-0.07563020841669711,1.1787257131038869,-1.015789718988708,-3.538428259125683e-07
1.609,-0.07445148270359322,1.2474389531041996,-1.1528508484193916,-4.016834628067151e-07
1.61,-0.07320404375048903,1.3158350923943343,-1.297901889478019,-4.568808112678284e-07
1.611,-0.0718882086580947,1.3838820334368536,-1.4509059699889881,-5.209863222022591e-07
1.612,-0.07050432662465785,1.4407862517453531,-1.6118224855049017,-5.959434584403868e-07
1.613,-0.06906354037291249,1.43899159155893,-1.7793557705915706,-6.790597722086838e-07
1.614,-0.06762454878135356,1.4370284957822912,-1.9466803742612142,-7.462050316043219e-07
1.615,-0.06618752028557126,1.4348972281143513,-2.113776710980085,-8.217115792714668e-07
1.616,-0.06475262305745691,1.432598075317877,-2.280625225877104,-9.068463838777201e-07
1.617,-0.06332002498213904,1.430131347219491,-2.4472063974256923,-1.0031045561945239e-06
1.618,-0.06188989363491955,1.4274973767096664,-2.613500740125634,-1.1122573206971798e-06
1.619,-0.060462396258209886,1.424696519742734,-2.7794888071848973,-1.2364116075175924e-06
1.62,-0.059037699738467155,1.421729155336874,-2.9451511932014935,-1.378084472867385e-06
1.621,-0.05761597058313028,1.4185956855741242,-3.1104685368453158,-1.5402965565276574e-06
1.622,-0.056197374897556156,1.415296535600373,-3.275421523539982,-1.726690135807438e-06
1.623,-0.05478207836195578,1.4118321536253655,-3.4399908881446755,-1.941679172702455e-06
1.624,-0.05337024620833042,1.408203010922697,-3.6041574176359976,-2.1906412705636422e-06
1.625,-0.05196204319740772,1.4044096018298202,-3.7679019537897993,-2.4801649419089563e-06
1.6260000000000001,-0.050557633595577904,1.400452443748038,-3.9312053958630346,-2.818370452889823e-06
1.627,-0.04915718115182987,1.39633207714251,-4.094048703275597,-3.2153293636796294e-06
1.6280000000000001,-0.04776084907468736,1.3920490655422468,-4.256412898292167,-3.6836176394287125e-06
1.629,-0.04636880000914512,1.387603995540116,-4.418279068704056,-4.239051240459048e-06
1.6300000000000001,-0.044981196013605,1.3829974767928346,-4.579628370511046,-4.901673522080184e-06
1.631,-0.04359819853681217,1.378230142020978,-4.740442030603236,-5.697093850039689e-06
1.6320000000000001,-0.04221996839479119,1.3733026470089704,-4.900701349442885,-6.658321706301323e-06
1.633,-0.04084666574778222,1.3682156706050952,-5.060387703746253,-7.828308420618228e-06
1.6340000000000001,-0.039478450077177124,1.3629699147214835,-5.219482549165451,-9.26351281298714e-06
1.635,-0.03811548016245564,1.357566104334126,-5.377967422970275,-1.10389693995987e-05
1.6360000000000001,-0.03675791405812151,1.3520049874828617,-5.535823946730057,-1.3255595220460437e-05
1.637,-0.03540590907063865,1.3462873352713882,-5.693033828995506,-1.6050886815388942e-05
1.6380000000000001,-0.03405962173536726,1.3404139418672523,-5.849578867980551,-1.9614842489530666e-05
1.639,-0.03271920779350001,1.3343856245018586,-6.005440954244186,-2.421409324489424e-05
1.6400000000000001,-0.03138482216899815,1.328203223470461,-6.160602073372308,-3.0229197294701323e-05
1.641,-0.030056618945527688,1.3218676021321727,-6.315044308659572,-3.821351840289429e-05
1.6420000000000001,-0.028734751343395516,1.3153796469099541,-6.468749843791219,-4.898835133891947e-05
1.643,-0.02741937169648556,1.3087402672906259,-6.621700965524935,-6.380049664062617e-05
1.6440000000000001,-0.026110631429194935,1.301950395824856,-6.773880066372683,-8.459036978263225e-05
1.645,-0.02480868103337008,1.2950109881271723,-6.925269647282549,-0.00011446124545419358
1.6460000000000001,-0.023513670045242907,1.2879230228759502,-7.0758523203205925,-0.0001585244288090741
1.647,-0.022225747022366956,1.2806875018134252,-7.225610811352679,-0.00022546283310286667
1.6480000000000001,-0.02094505952055353,1.2733054497456802,-7.374527962726334,-0.0003304801132522915
